order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-105406,2024-06-27,CS-1067,Corporate,East,Odisha,Office Supplies,Fasteners,356.48,1,0.2,85.02,23.849865350089765,271.46000000000004
CA-2025-105407,2024-07-30,CS-1221,Home Office,North,Delhi,Office Supplies,Paper,163.79,5,0.1,29.44,17.97423530130045,134.35
CA-2025-105408,2024-08-21,CS-1467,Corporate,West,Goa,Office Supplies,Paper,2090.51,8,0.1,339.97,16.262538806319988,1750.5400000000002
CA-2025-105409,2025-04-09,CS-1164,Corporate,South,Karnataka,Office Supplies,Art,1540.19,6,0.0,207.39,13.465221823281542,1332.8000000000002
CA-2025-105410,2026-01-20,CS-1480,Corporate,East,Jharkhand,Technology,Copiers,2092.46,6,0.1,289.09,13.815795761926154,1803.3700000000001
CA-2025-105411,2024-08-10,CS-1455,Consumer,North,Haryana,Technology,Accessories,158.92,3,0.5,17.38,10.93632016108734,141.54
CA-2025-105412,2025-09-22,CS-1375,Corporate,East,Jharkhand,Office Supplies,Paper,1402.2,8,0.5,245.29,17.493224932249323,1156.91
CA-2025-105413,2024-09-20,CS-1220,Corporate,West,Gujarat,Office Supplies,Art,371.92,1,0.0,19.74,5.307593030759302,352.18
CA-2025-105414,2024-07-25,CS-1172,Corporate,South,Tamil Nadu,Office Supplies,Art,73.94,4,0.2,11.74,15.87773870705978,62.199999999999996
CA-2025-105415,2025-08-29,CS-1254,Home Office,East,Jharkhand,Furniture,Furnishings,1770.57,8,0.0,109.1,6.161857480924222,1661.47
CA-2025-105416,2026-01-03,CS-1210,Corporate,West,Goa,Furniture,Tables,2938.1,6,0.0,572.34,19.479936013069672,2365.7599999999998
CA-2025-105417,2024-12-31,CS-1188,Corporate,North,Haryana,Office Supplies,Binders,707.83,9,0.5,171.6,24.243109221140667,536.23
CA-2025-105418,2024-10-02,CS-1191,Home Office,West,Rajasthan,Office Supplies,Paper,399.08,1,0.1,34.74,8.705021549563998,364.34
CA-2025-105419,2025-01-14,CS-1389,Home Office,North,UP,Furniture,Tables,595.15,2,0.0,62.42,10.48811224061161,532.73
CA-2025-105420,2026-01-12,CS-1215,Corporate,East,West Bengal,Furniture,Chairs,155.31,1,0.0,24.5,15.774901809284655,130.81
CA-2025-105421,2024-11-04,CS-1375,Consumer,East,Bihar,Furniture,Chairs,1510.68,4,0.1,223.54,14.797309820742976,1287.14
CA-2025-105422,2025-09-22,CS-1086,Consumer,West,Gujarat,Technology,Phones,4458.82,9,0.0,950.86,21.325373080770248,3507.9599999999996
CA-2025-105423,2024-09-24,CS-1474,Corporate,North,Haryana,Furniture,Furnishings,1344.9,4,0.1,101.05,7.513569782139935,1243.8500000000001
CA-2025-105424,2026-02-23,CS-1106,Consumer,West,Rajasthan,Furniture,Furnishings,180.15,9,0.5,28.94,16.064390785456563,151.21
CA-2025-105425,2024-03-04,CS-1332,Consumer,West,Rajasthan,Office Supplies,Art,214.09,6,0.0,50.19,23.443411649306363,163.9
CA-2025-105426,2024-12-15,CS-1296,Consumer,East,Bihar,Office Supplies,Binders,1254.31,5,0.0,230.06,18.341558306957612,1024.25
CA-2025-105427,2025-05-08,CS-1019,Corporate,East,Jharkhand,Office Supplies,Art,51.89,4,0.0,5.38,10.368086336481017,46.51
CA-2025-105428,2025-06-06,CS-1047,Corporate,East,Bihar,Office Supplies,Paper,682.43,2,0.0,42.67,6.252655950060813,639.76
CA-2025-105429,2024-04-07,CS-1065,Consumer,West,Maharashtra,Office Supplies,Fasteners,115.12,8,0.2,15.4,13.377345378735233,99.72
CA-2025-105430,2024-03-11,CS-1451,Consumer,West,Rajasthan,Technology,Accessories,1168.32,3,0.2,167.53,14.339393316899478,1000.79
CA-2025-105431,2024-12-29,CS-1475,Corporate,South,Telangana,Furniture,Tables,441.51,1,0.0,-61.77,-13.990623088944758,503.28
CA-2025-105432,2025-07-23,CS-1146,Consumer,South,Tamil Nadu,Office Supplies,Art,2866.75,7,0.0,418.66,14.603994069939827,2448.09
CA-2025-105433,2026-02-01,CS-1434,Consumer,West,Rajasthan,Technology,Copiers,3264.66,8,0.0,605.09,18.534548773838626,2659.5699999999997
CA-2025-105434,2024-10-02,CS-1286,Corporate,South,Tamil Nadu,Furniture,Furnishings,2931.91,7,0.0,425.44,14.510677340027492,2506.47
CA-2025-105435,2024-02-19,CS-1382,Corporate,West,Gujarat,Furniture,Furnishings,891.14,4,0.0,84.95,9.532733352784074,806.1899999999999
CA-2025-105436,2024-12-23,CS-1066,Consumer,East,Jharkhand,Furniture,Tables,2865.67,8,0.1,692.58,24.168170096347453,2173.09
CA-2025-105437,2025-12-28,CS-1005,Corporate,North,Punjab,Furniture,Tables,683.65,4,0.1,49.9,7.299056534776567,633.75
CA-2025-105438,2025-07-17,CS-1093,Consumer,East,Odisha,Furniture,Chairs,2128.55,5,0.0,365.42,17.167555378074276,1763.13
CA-2025-105439,2026-02-21,CS-1353,Corporate,West,Maharashtra,Furniture,Tables,2502.43,8,0.0,490.11,19.58536302713762,2012.3199999999997
CA-2025-105440,2025-04-29,CS-1426,Consumer,East,West Bengal,Furniture,Tables,371.18,2,0.0,38.59,10.396573091222589,332.59000000000003
CA-2025-105441,2024-03-24,CS-1468,Consumer,West,Gujarat,Office Supplies,Art,3002.25,8,0.0,378.01,12.590890165709052,2624.24
CA-2025-105442,2025-09-29,CS-1094,Corporate,West,Goa,Furniture,Chairs,644.92,5,0.0,88.52,13.725733424300687,556.4
CA-2025-105443,2025-08-06,CS-1106,Corporate,South,Karnataka,Technology,Accessories,2172.08,5,0.1,389.67,17.93994696327944,1782.4099999999999
CA-2025-105444,2024-10-22,CS-1133,Consumer,West,Maharashtra,Technology,Copiers,2350.08,7,0.0,358.3,15.246289488017432,1991.78
CA-2025-105445,2024-08-23,CS-1434,Consumer,North,UP,Office Supplies,Art,743.72,4,0.1,65.63,8.824557629215295,678.09
CA-2025-105446,2024-02-25,CS-1341,Home Office,South,Telangana,Technology,Phones,419.79,3,0.5,95.92,22.849519998094284,323.87
CA-2025-105447,2024-12-25,CS-1314,Corporate,North,Delhi,Office Supplies,Binders,2005.61,6,0.1,246.45,12.288032070043528,1759.1599999999999
CA-2025-105448,2024-04-19,CS-1079,Consumer,West,Gujarat,Technology,Accessories,1202.06,6,,152.09,12.652446633279538,1049.97
CA-2025-105449,2024-07-10,CS-1212,Corporate,East,Odisha,Furniture,Tables,2926.38,6,0.0,614.46,20.997273081417998,2311.92
CA-2025-105450,2024-04-02,CS-1008,Consumer,West,Gujarat,Technology,Accessories,786.72,7,0.0,123.59,15.70952816758186,663.13
CA-2025-105451,2025-07-21,CS-1497,Corporate,West,Goa,Technology,Phones,1028.7,4,0.0,99.04,9.627685428210363,929.6600000000001
CA-2025-105452,2024-02-29,CS-1159,Consumer,East,Odisha,Furniture,Furnishings,148.0,3,0.1,34.47,23.29054054054054,113.53
CA-2025-105453,2025-10-11,CS-1268,Consumer,East,Bihar,Office Supplies,Fasteners,150.94,3,0.0,31.85,21.101099774744934,119.09
CA-2025-105454,2024-02-08,CS-1149,Consumer,North,UP,Technology,Copiers,183.37,3,0.0,31.17,16.998418498118557,152.2
CA-2025-105455,2025-06-23,CS-1350,Consumer,South,Karnataka,Office Supplies,Paper,246.88,2,0.1,37.63,15.242222942320158,209.25
CA-2025-105456,2024-02-18,CS-1446,Consumer,South,Kerala,Office Supplies,Binders,2107.22,6,0.0,389.99,18.507322443788503,1717.2299999999998
CA-2025-105457,2025-02-23,CS-1091,Consumer,South,Tamil Nadu,Furniture,Furnishings,345.56,1,0.2,42.22,12.217849288112049,303.34000000000003
CA-2025-105458,2025-09-28,CS-1236,Consumer,North,UP,Furniture,Tables,1341.83,6,0.0,253.36,18.88167651639925,1088.4699999999998
CA-2025-105459,2024-01-13,CS-1474,Consumer,North,UP,Furniture,Furnishings,2256.4,8,0.0,130.1,5.76582166282574,2126.3
CA-2025-105460,2024-02-05,CS-1289,Corporate,East,Jharkhand,Office Supplies,Binders,333.36,6,0.5,43.32,12.994960403167747,290.04
CA-2025-105461,2024-04-10,CS-1410,Consumer,South,Kerala,Office Supplies,Paper,795.26,2,0.0,137.97,17.349043080250485,657.29
CA-2025-105462,2026-03-04,CS-1474,Corporate,West,Rajasthan,Technology,Accessories,3117.05,7,0.0,543.24,17.42801687492982,2573.8100000000004
CA-2025-105463,2024-03-26,CS-1356,Consumer,North,UP,Office Supplies,Binders,595.06,3,0.2,38.25,6.427923234631802,556.81
CA-2025-105464,2025-05-30,CS-1168,Consumer,West,Gujarat,Furniture,Chairs,639.56,9,0.2,124.03,19.393020201388456,515.53
CA-2025-105465,2024-08-10,CS-1193,Corporate,South,Karnataka,Furniture,Chairs,100.0,8,0.0,6.69,6.69,93.31
CA-2025-105466,2024-12-03,CS-1187,Home Office,South,Telangana,Technology,Accessories,1309.64,6,0.2,259.53,19.81689624629669,1050.1100000000001
CA-2025-105467,2024-06-14,CS-1271,Consumer,North,UP,Office Supplies,Binders,253.84,1,0.0,58.99,23.23904821935077,194.85
CA-2025-105468,2025-01-17,CS-1114,Consumer,North,Delhi,Technology,Accessories,834.56,2,0.1,204.52,24.506326687116566,630.04
CA-2025-105469,2025-01-10,CS-1385,Corporate,East,Bihar,Furniture,Furnishings,223.02,8,0.0,38.07,17.070217917675546,184.95000000000002
CA-2025-105470,2025-04-15,CS-1011,Home Office,West,Gujarat,Office Supplies,Binders,448.13,6,0.1,86.4,19.280119608149423,361.73
CA-2025-105471,2026-02-28,CS-1055,Home Office,East,Odisha,Office Supplies,Fasteners,106.87,1,0.0,10.34,9.675306447085243,96.53
CA-2025-105472,2025-10-03,CS-1258,Consumer,East,West Bengal,Furniture,Furnishings,2502.82,9,0.0,312.61,12.49031092927178,2190.21
CA-2025-105473,2024-01-31,CS-1065,Consumer,West,Goa,Technology,Copiers,1196.17,8,0.0,62.73,5.244237859167175,1133.44
CA-2025-105474,2025-01-09,CS-1479,Corporate,South,Karnataka,Office Supplies,Art,221.57,2,0.0,46.44,20.959516179988267,175.13
CA-2025-105475,2024-01-11,CS-1172,Corporate,West,Rajasthan,Office Supplies,Paper,655.16,5,0.5,123.11,18.79082972098419,532.05
CA-2025-105476,2024-10-28,CS-1272,Corporate,South,Karnataka,Technology,Phones,89.76,3,0.0,9.12,10.16042780748663,80.64
CA-2025-105477,2024-04-05,CS-1150,Home Office,East,West Bengal,Office Supplies,Art,487.87,1,0.0,72.21,14.801074056613443,415.66
CA-2025-105478,2024-07-08,CS-1362,Corporate,South,Kerala,Furniture,Furnishings,3023.29,7,0.0,591.6,19.56808642240738,2431.69
CA-2025-105479,2025-03-28,CS-1146,Consumer,South,Tamil Nadu,Technology,Copiers,1289.35,9,0.0,236.35,18.330941947492924,1053.0
CA-2025-105480,2024-07-10,CS-1431,Consumer,South,Kerala,Furniture,Chairs,611.53,7,0.5,69.79,11.412359164718005,541.74
CA-2025-105481,2025-04-30,CS-1209,Corporate,West,Gujarat,Technology,Phones,391.47,3,0.0,48.52,12.394308631568192,342.95000000000005
CA-2025-105482,2024-09-22,CS-1286,Consumer,South,Kerala,Technology,Phones,2510.54,6,0.1,202.97,8.084714842225178,2307.57
CA-2025-105483,2025-02-27,CS-1010,Consumer,West,Gujarat,Furniture,Furnishings,990.2,3,0.0,76.77,7.752979196121995,913.4300000000001
CA-2025-105484,2024-05-07,CS-1227,Consumer,North,UP,Office Supplies,Art,1061.51,4,0.0,139.03,13.097380147148874,922.48
CA-2025-105485,2024-08-25,CS-1186,Consumer,North,Punjab,Furniture,Tables,259.21,1,0.0,37.83,14.59434435399869,221.38
CA-2025-105486,2024-12-20,CS-1062,Consumer,East,Odisha,Office Supplies,Binders,182.6,2,0.0,43.85,24.014238773274922,138.75
CA-2025-105487,2024-04-21,CS-1085,Home Office,East,Odisha,Technology,Phones,385.36,1,0.2,58.22,15.107951006850737,327.14
CA-2025-105488,2025-03-21,CS-1464,Consumer,West,Gujarat,Furniture,Chairs,916.31,2,0.0,80.59,8.79505844092065,835.7199999999999
CA-2025-105489,2024-12-08,CS-1134,Corporate,South,Kerala,Furniture,Tables,1525.4,4,0.2,-229.98,-15.076701193129669,1755.38
CA-2025-105490,2024-05-24,CS-1323,Consumer,South,Telangana,Office Supplies,Paper,915.34,6,0.0,108.97,11.904865951449734,806.37
CA-2025-105491,2024-03-05,CS-1297,Consumer,North,Punjab,Office Supplies,Art,1753.62,8,0.1,409.93,23.376216055930023,1343.6899999999998
CA-2025-105492,2024-09-03,CS-1171,Home Office,West,Gujarat,Office Supplies,Binders,1902.77,9,0.2,397.24,20.87693205169306,1505.53
CA-2025-105493,2026-01-04,CS-1213,Home Office,South,Tamil Nadu,Technology,Copiers,1749.58,7,0.0,260.28,14.876713268327254,1489.3
CA-2025-105494,2025-05-04,CS-1461,Consumer,South,Tamil Nadu,Office Supplies,Binders,77.61,4,0.0,18.72,24.120603015075375,58.89
CA-2025-105495,2025-03-14,CS-1018,Corporate,West,Gujarat,Technology,Accessories,2927.7,7,0.0,272.56,9.309697031799708,2655.14
CA-2025-105496,2024-04-15,CS-1314,Consumer,East,West Bengal,Furniture,Chairs,375.81,1,0.0,51.45,13.690428674064023,324.36
CA-2025-105497,2024-06-29,CS-1060,Home Office,West,Maharashtra,Office Supplies,Art,1164.73,6,0.2,58.48,5.020906132751796,1106.25
CA-2025-105498,2024-07-02,CS-1088,Consumer,West,Gujarat,Office Supplies,Art,126.92,1,0.1,28.35,22.336905137094234,98.57
CA-2025-105499,2024-08-13,CS-1027,Consumer,South,Tamil Nadu,Technology,Copiers,2569.11,8,0.0,209.55,8.156521129885446,2359.56
CA-2025-105500,2026-02-15,CS-1068,Corporate,North,Punjab,Office Supplies,Art,311.05,4,0.0,75.13,24.153673042919145,235.92000000000002
CA-2025-105501,2026-02-28,CS-1278,Home Office,South,Telangana,Technology,Phones,1994.66,8,0.5,302.07,15.143934304593262,1692.5900000000001
CA-2025-105502,2024-03-29,CS-1408,Consumer,South,Kerala,Technology,Copiers,571.33,8,0.0,142.14,24.878791591549536,429.19000000000005
CA-2025-105503,2025-11-18,CS-1040,Corporate,South,Tamil Nadu,Technology,Phones,77.29,2,0.0,12.23,15.823521801009186,65.06
CA-2025-105504,2025-06-13,CS-1109,Consumer,West,Rajasthan,Office Supplies,Binders,930.24,6,0.5,131.25,14.109262125902994,798.99
CA-2025-105505,2025-01-05,CS-1074,Home Office,West,Rajasthan,Office Supplies,Art,948.29,4,0.0,136.96,14.442839215851691,811.3299999999999
CA-2025-105506,2025-02-02,CS-1066,Consumer,South,Tamil Nadu,Office Supplies,Paper,978.24,3,0.1,212.43,21.715529931305202,765.81
CA-2025-105507,2024-04-15,CS-1168,Home Office,South,Kerala,Furniture,Tables,654.34,9,0.0,-136.56,-20.869884158082954,790.9000000000001
CA-2025-105508,2024-09-27,CS-1262,Consumer,North,Delhi,Technology,Copiers,1524.71,9,0.1,336.45,22.066491332778035,1188.26
CA-2025-105509,2025-05-17,CS-1368,Consumer,East,Odisha,Technology,Copiers,408.81,2,0.2,92.91,22.726939164893224,315.9
CA-2025-105510,2025-11-09,CS-1274,Home Office,South,Tamil Nadu,Technology,Phones,1145.13,5,0.0,123.41,10.776942355889723,1021.7200000000001
CA-2025-105511,2025-06-08,CS-1337,Home Office,West,Maharashtra,Office Supplies,Binders,2069.81,7,0.0,487.16,23.53645986829709,1582.6499999999999
CA-2025-105512,2024-02-01,CS-1358,Corporate,East,Jharkhand,Furniture,Tables,269.36,9,0.5,23.74,8.813483813483812,245.62
CA-2025-105513,2025-01-27,CS-1237,Consumer,East,West Bengal,Office Supplies,Binders,2054.6,8,0.0,442.38,21.531198286771147,1612.2199999999998
CA-2025-105514,2024-02-09,CS-1215,Corporate,North,Punjab,Office Supplies,Binders,1127.34,4,0.0,94.41,8.374580871786684,1032.9299999999998
CA-2025-105515,2025-10-21,CS-1366,Corporate,East,Odisha,Technology,Copiers,1192.59,3,0.1,230.82,19.354514124720147,961.77
CA-2025-105516,2024-08-05,CS-1286,Corporate,South,Telangana,Technology,Accessories,260.84,1,0.1,63.94,24.513111485968412,196.89999999999998
CA-2025-105517,2025-12-31,CS-1378,Corporate,South,Karnataka,Furniture,Chairs,278.17,1,0.0,18.14,6.5211920767875755,260.03000000000003
CA-2025-105518,2024-03-22,CS-1149,Consumer,West,Rajasthan,Office Supplies,Paper,2937.01,9,0.2,262.18,8.926765656228614,2674.8300000000004
CA-2025-105519,2025-12-20,CS-1318,Corporate,South,Telangana,Office Supplies,Art,133.92,4,0.2,16.15,12.059438470728793,117.76999999999998
CA-2025-105520,2024-07-19,CS-1394,Corporate,South,Telangana,Office Supplies,Paper,2096.01,8,0.2,255.77,12.202708956541237,1840.2400000000002
CA-2025-105521,2025-03-22,CS-1376,Consumer,North,Haryana,Office Supplies,Fasteners,1631.14,4,0.0,140.98,8.643034932623808,1490.16
CA-2025-105522,2025-03-03,CS-1107,Corporate,East,West Bengal,Furniture,Furnishings,304.3,6,0.1,45.45,14.935918501478804,258.85
CA-2025-105523,2024-02-07,CS-1141,Corporate,North,Delhi,Furniture,Tables,1304.55,4,0.2,271.53,20.81407381855812,1033.02
CA-2025-105524,2024-07-29,CS-1076,Corporate,East,West Bengal,Technology,Copiers,791.41,2,0.0,166.62,21.053562628725945,624.79
CA-2025-105525,2025-03-19,CS-1009,Consumer,North,Punjab,Furniture,Tables,10.46,1,0.0,1.5,14.340344168260035,8.96
CA-2025-105526,2024-11-22,CS-1196,Corporate,West,Goa,Technology,Phones,522.47,8,0.5,58.88,11.269546576836948,463.59000000000003
CA-2025-105527,2026-01-30,CS-1295,Consumer,North,Haryana,Office Supplies,Art,504.7,6,0.0,49.63,9.833564493758669,455.07
CA-2025-105528,2024-08-14,CS-1280,Corporate,North,Punjab,Technology,Accessories,260.56,1,0.0,50.31,19.308412649677617,210.25
CA-2025-105529,2024-02-17,CS-1381,Corporate,West,Maharashtra,Technology,Copiers,2289.32,5,0.0,153.5,6.705047787115824,2135.82
CA-2025-105530,2024-01-18,CS-1118,Corporate,South,Karnataka,Office Supplies,Binders,915.98,3,0.0,145.7,15.906460839756326,770.28
CA-2025-105531,2025-03-14,CS-1290,Consumer,South,Tamil Nadu,Office Supplies,Art,487.81,2,0.2,77.22,15.82993378569525,410.59000000000003
CA-2025-105532,2025-12-08,CS-1487,Corporate,West,Rajasthan,Office Supplies,Art,210.59,3,0.0,15.28,7.255805118951517,195.31
CA-2025-105533,2024-07-05,CS-1061,Home Office,West,Maharashtra,Furniture,Furnishings,673.05,2,0.0,97.08,14.42389124136394,575.9699999999999
CA-2025-105534,2024-12-10,CS-1425,Consumer,North,Haryana,Furniture,Furnishings,890.55,2,0.0,89.01,9.994946942900455,801.54
CA-2025-105535,2024-08-11,CS-1389,Home Office,West,Rajasthan,Office Supplies,Fasteners,220.38,1,0.0,18.36,8.331064524911517,202.01999999999998
CA-2025-105536,2025-05-02,CS-1335,Corporate,West,Goa,Technology,Accessories,825.76,3,0.2,54.84,6.641154814958342,770.92
CA-2025-105537,2024-08-16,CS-1306,Corporate,East,West Bengal,Furniture,Tables,417.19,3,0.1,36.99,8.866463721565713,380.2
CA-2025-105538,2025-01-24,CS-1388,Consumer,East,Odisha,Office Supplies,Art,567.04,4,0.0,101.49,17.89820823927765,465.54999999999995
CA-2025-105539,2025-08-11,CS-1051,Consumer,South,Kerala,Office Supplies,Art,271.88,3,0.1,53.25,19.58584669707224,218.63
CA-2025-105540,2024-07-06,CS-1052,Home Office,West,Rajasthan,Technology,Phones,1026.69,8,0.0,98.26,9.57056170801313,928.4300000000001
CA-2025-105541,2024-09-26,CS-1122,Consumer,North,Punjab,Furniture,Tables,640.63,4,0.1,105.54,16.474408004620454,535.09
CA-2025-105542,2025-08-29,CS-1167,Consumer,South,Kerala,Furniture,Tables,287.7,1,0.0,-60.84,-21.147028154327426,348.53999999999996
CA-2025-105543,2024-11-05,CS-1008,Corporate,South,Kerala,Technology,Accessories,706.54,2,0.1,111.86,15.83208310923656,594.68
CA-2025-105544,2024-05-11,CS-1369,Consumer,South,Kerala,Furniture,Tables,850.56,7,0.2,-147.88,-17.386192626034614,998.4399999999999
CA-2025-105545,2025-07-04,CS-1045,Corporate,West,Rajasthan,Office Supplies,Paper,554.25,6,0.0,32.8,5.917907081641858,521.45
CA-2025-105546,2024-03-12,CS-1344,Corporate,West,Rajasthan,Office Supplies,Fasteners,2073.45,9,0.0,239.21,11.536810629626952,1834.2399999999998
CA-2025-105547,2026-03-03,CS-1245,Home Office,North,Delhi,Office Supplies,Art,2381.17,6,0.0,195.58,8.213609276112162,2185.59
CA-2025-105548,2025-11-02,CS-1284,Corporate,North,UP,Office Supplies,Fasteners,321.24,2,0.2,63.24,19.686215913335825,258.0
CA-2025-105549,2024-07-05,CS-1375,Consumer,South,Tamil Nadu,Technology,Copiers,3660.04,8,0.0,717.65,19.607709205363875,2942.39
CA-2025-105550,2025-04-30,CS-1107,Consumer,West,Rajasthan,Furniture,Furnishings,1064.97,9,0.1,68.74,6.454641914795721,996.23
CA-2025-105551,2024-07-09,CS-1027,Corporate,North,UP,Furniture,Chairs,1907.87,5,0.0,246.78,12.934843569006274,1661.09
CA-2025-105552,2025-02-25,CS-1193,Consumer,East,Odisha,Office Supplies,Paper,1435.21,6,0.0,98.42,6.857533043944788,1336.79
CA-2025-105553,2024-04-29,CS-1418,Home Office,East,Bihar,Office Supplies,Art,249.97,4,0.0,48.24,19.29831579789575,201.73
CA-2025-105554,2024-08-07,CS-1337,Corporate,South,Tamil Nadu,Office Supplies,Paper,295.45,2,0.0,15.86,5.3680825858859365,279.59
CA-2025-105555,2024-02-22,CS-1357,Consumer,East,Odisha,Technology,Phones,1076.32,5,0.5,148.11,13.760777463951243,928.2099999999999
CA-2025-105556,2026-01-03,CS-1062,Home Office,South,Karnataka,Technology,Phones,64.43,5,0.0,5.19,8.055253763774639,59.24000000000001
CA-2025-105557,2025-03-26,CS-1062,Consumer,West,Rajasthan,Furniture,Chairs,190.3,1,0.5,34.82,18.297425118234365,155.48000000000002
CA-2025-105558,2025-02-15,CS-1422,Consumer,South,Telangana,Office Supplies,Art,2037.95,5,0.0,189.1,9.278932260359674,1848.8500000000001
CA-2025-105559,2025-10-04,CS-1282,Corporate,South,Telangana,Furniture,Chairs,61.85,1,0.1,8.12,13.128536782538397,53.730000000000004
CA-2025-105560,2024-08-24,CS-1121,Home Office,West,Rajasthan,Technology,Copiers,1444.42,3,0.0,73.69,5.101701721106049,1370.73
CA-2025-105561,2026-01-27,CS-1280,Corporate,North,Delhi,Office Supplies,Binders,3936.8,9,0.0,975.47,24.778246291404184,2961.33
CA-2025-105562,2026-01-07,CS-1039,Consumer,North,Delhi,Office Supplies,Paper,389.92,4,0.0,78.3,20.081042265080015,311.62
CA-2025-105563,2025-12-20,CS-1380,Consumer,North,UP,Technology,Accessories,1039.34,9,0.1,86.14,8.287951969519119,953.1999999999999
CA-2025-105564,2025-02-09,CS-1277,Consumer,North,Haryana,Office Supplies,Fasteners,1233.13,6,0.5,171.1,13.875260515922893,1062.0300000000002
CA-2025-105565,2025-08-30,CS-1094,Consumer,South,Tamil Nadu,Furniture,Tables,277.72,1,0.0,-69.28,-24.94598876566326,347.0
CA-2025-105566,2025-02-25,CS-1431,Consumer,North,Delhi,Office Supplies,Paper,693.09,3,0.5,65.98,9.519687197910805,627.11
CA-2025-105567,2025-12-12,CS-1115,Corporate,East,Odisha,Office Supplies,Art,1469.34,3,0.0,98.43,6.698926048429908,1370.9099999999999
CA-2025-105568,2024-09-03,CS-1176,Home Office,East,Odisha,Technology,Copiers,641.83,4,0.1,105.19,16.389074988704174,536.6400000000001
